mui,mm1,mm2,met1,met2,nmi_m1_m2
15,IM,LP,2,3,0.9657586941646239
15,IM,LP,2,3,0.9787130229279081
15,IM,LP,2,3,0.9559531707888407
15,IM,LP,2,3,0.9657586941646239
15,IM,LP,2,3,0.9559531707888407
15,IM,LP,2,3,0.9657586941646239
15,IM,LP,2,3,0.9657586941646239
15,IM,ML,2,4,0.9507113583193982
15,IM,ML,2,4,0.9376030429212041
15,IM,ML,2,4,0.9368171032515629
15,IM,ML,2,4,0.9352980634403979
15,IM,ML,2,4,0.9529644015662728
15,IM,ML,2,4,0.9562941907503791
15,IM,ML,2,4,0.9346406027242953
15,IM,ML,2,4,0.9378087464003341
15,IM,ML,2,4,0.9436356743233483
15,IM,ML,2,4,0.9376030429212041
15,IM,ML,2,4,0.9368171032515629
15,IM,ML,2,4,0.9352980634403979
15,IM,ML,2,4,0.9529644015662728
15,IM,ML,2,4,0.9562941907503791
15,IM,ML,2,4,0.9346406027242953
15,IM,ML,2,4,0.9378087464003341
15,IM,ML,2,4,0.9436356743233483
15,IM,ML,2,4,0.9368171032515629
15,IM,ML,2,4,0.9352980634403979
15,IM,ML,2,4,0.9529644015662728
15,IM,ML,2,4,0.9562941907503791
15,IM,ML,2,4,0.9346406027242953
15,IM,ML,2,4,0.9378087464003341
15,IM,ML,2,4,0.9436356743233483
15,IM,ML,2,4,0.9352980634403979
15,IM,ML,2,4,0.9529644015662728
15,IM,ML,2,4,0.9562941907503791
15,IM,ML,2,4,0.9346406027242953
15,IM,ML,2,4,0.9378087464003341
15,IM,ML,2,4,0.9436356743233483
15,IM,ML,2,4,0.9529644015662728
15,IM,ML,2,4,0.9562941907503791
15,IM,ML,2,4,0.9346406027242953
15,IM,ML,2,4,0.9378087464003341
15,IM,ML,2,4,0.9436356743233483
15,IM,ML,2,4,0.9562941907503791
15,IM,ML,2,4,0.9346406027242953
15,IM,ML,2,4,0.9378087464003341
15,IM,ML,2,4,0.9436356743233483
15,IM,ML,2,4,0.9346406027242953
15,IM,ML,2,4,0.9378087464003341
15,IM,ML,2,4,0.9436356743233483
15,IM,ML,2,4,0.9378087464003341
15,IM,ML,2,4,0.9436356743233483
15,IM,ML,2,4,0.9436356743233483
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,IM,WT,2,5,0.9818843526888865
15,LP,ML,3,4,0.9361678414683996
15,LP,ML,3,4,0.9249377647727425
15,LP,ML,3,4,0.9247799083977651
15,LP,ML,3,4,0.9217638221353319
15,LP,ML,3,4,0.9396458625260438
15,LP,ML,3,4,0.9406613336915027
15,LP,ML,3,4,0.919974659378627
15,LP,ML,3,4,0.9254707067386013
15,LP,ML,3,4,0.9290330895802538
15,LP,ML,3,4,0.9191033982112302
15,LP,ML,3,4,0.9197441896287536
15,LP,ML,3,4,0.9209870836488664
15,LP,ML,3,4,0.9375364801246796
15,LP,ML,3,4,0.9396991218898071
15,LP,ML,3,4,0.9216871579529248
15,LP,ML,3,4,0.9294807416522037
15,LP,ML,3,4,0.9306461708763735
15,LP,ML,3,4,0.9100792126875535
15,LP,ML,3,4,0.9056658193630389
15,LP,ML,3,4,0.9231736641130794
15,LP,ML,3,4,0.9264454752435345
15,LP,ML,3,4,0.9062130422580611
15,LP,ML,3,4,0.9122706912422036
15,LP,ML,3,4,0.9150524209237665
15,LP,ML,3,4,0.913613815336812
15,LP,ML,3,4,0.9339096706923744
15,LP,ML,3,4,0.9349844496913594
15,LP,ML,3,4,0.9154645275799425
15,LP,ML,3,4,0.9219256238342601
15,LP,ML,3,4,0.9247709474449752
15,LP,ML,3,4,0.9385660453173627
15,LP,ML,3,4,0.9384404439769751
15,LP,ML,3,4,0.9205191994024131
15,LP,ML,3,4,0.9291415245281618
15,LP,ML,3,4,0.9294444629522445
15,LP,ML,3,4,0.9442926166795172
15,LP,ML,3,4,0.9224835460180487
15,LP,ML,3,4,0.9256634576524516
15,LP,ML,3,4,0.931564457940194
15,LP,ML,3,4,0.9242352049085741
15,LP,ML,3,4,0.9306804375945007
15,LP,ML,3,4,0.9335722423712927
15,LP,ML,3,4,0.9299130612852158
15,LP,ML,3,4,0.9355780367430703
15,LP,ML,3,4,0.9069662875885085
15,LP,WT,3,5,0.9594103520866002
15,LP,WT,3,5,0.9594103520866002
15,LP,WT,3,5,0.9594103520866002
15,LP,WT,3,5,0.9594103520866002
15,LP,WT,3,5,0.9594103520866002
15,LP,WT,3,5,0.9594103520866002
15,LP,WT,3,5,0.9594103520866002
15,LP,WT,3,5,0.9594103520866002
15,LP,WT,3,5,0.9594103520866002
15,LP,WT,3,5,0.9711560461347801
15,LP,WT,3,5,0.9711560461347801
15,LP,WT,3,5,0.9711560461347801
15,LP,WT,3,5,0.9711560461347801
15,LP,WT,3,5,0.9711560461347801
15,LP,WT,3,5,0.9711560461347801
15,LP,WT,3,5,0.9711560461347801
15,LP,WT,3,5,0.9711560461347801
15,LP,WT,3,5,0.9599777006163074
15,LP,WT,3,5,0.9599777006163074
15,LP,WT,3,5,0.9599777006163074
15,LP,WT,3,5,0.9599777006163074
15,LP,WT,3,5,0.9599777006163074
15,LP,WT,3,5,0.9599777006163074
15,LP,WT,3,5,0.9599777006163074
15,LP,WT,3,5,0.9495075018501506
15,LP,WT,3,5,0.9495075018501506
15,LP,WT,3,5,0.9495075018501506
15,LP,WT,3,5,0.9495075018501506
15,LP,WT,3,5,0.9495075018501506
15,LP,WT,3,5,0.9495075018501506
15,LP,WT,3,5,0.9709839132796297
15,LP,WT,3,5,0.9709839132796297
15,LP,WT,3,5,0.9709839132796297
15,LP,WT,3,5,0.9709839132796297
15,LP,WT,3,5,0.9709839132796297
15,LP,WT,3,5,0.964341121286878
15,LP,WT,3,5,0.964341121286878
15,LP,WT,3,5,0.964341121286878
15,LP,WT,3,5,0.964341121286878
15,LP,WT,3,5,0.9724471165841956
15,LP,WT,3,5,0.9724471165841956
15,LP,WT,3,5,0.9724471165841956
15,LP,WT,3,5,0.972289741371037
15,LP,WT,3,5,0.972289741371037
15,LP,WT,3,5,0.9486564630917026
15,ML,WT,4,5,0.9289703750790202
15,ML,WT,4,5,0.9289703750790202
15,ML,WT,4,5,0.9289703750790202
15,ML,WT,4,5,0.9289703750790202
15,ML,WT,4,5,0.9289703750790202
15,ML,WT,4,5,0.9289703750790202
15,ML,WT,4,5,0.9289703750790202
15,ML,WT,4,5,0.9289703750790202
15,ML,WT,4,5,0.9289703750790202
15,ML,WT,4,5,0.9404572392732047
15,ML,WT,4,5,0.9404572392732047
15,ML,WT,4,5,0.9404572392732047
15,ML,WT,4,5,0.9404572392732047
15,ML,WT,4,5,0.9404572392732047
15,ML,WT,4,5,0.9404572392732047
15,ML,WT,4,5,0.9404572392732047
15,ML,WT,4,5,0.9404572392732047
15,ML,WT,4,5,0.9269877838431683
15,ML,WT,4,5,0.9269877838431683
15,ML,WT,4,5,0.9269877838431683
15,ML,WT,4,5,0.9269877838431683
15,ML,WT,4,5,0.9269877838431683
15,ML,WT,4,5,0.9269877838431683
15,ML,WT,4,5,0.9269877838431683
15,ML,WT,4,5,0.9268981576212768
15,ML,WT,4,5,0.9268981576212768
15,ML,WT,4,5,0.9268981576212768
15,ML,WT,4,5,0.9268981576212768
15,ML,WT,4,5,0.9268981576212768
15,ML,WT,4,5,0.9268981576212768
15,ML,WT,4,5,0.9258266490528696
15,ML,WT,4,5,0.9258266490528696
15,ML,WT,4,5,0.9258266490528696
15,ML,WT,4,5,0.9258266490528696
15,ML,WT,4,5,0.9258266490528696
15,ML,WT,4,5,0.9410061939866285
15,ML,WT,4,5,0.9410061939866285
15,ML,WT,4,5,0.9410061939866285
15,ML,WT,4,5,0.9410061939866285
15,ML,WT,4,5,0.9467950787145872
15,ML,WT,4,5,0.9467950787145872
15,ML,WT,4,5,0.9467950787145872
15,ML,WT,4,5,0.9251803476148044
15,ML,WT,4,5,0.9251803476148044
15,ML,WT,4,5,0.9279086700532438
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,IM,1,2,0.7990991041827136
20,FG,LP,1,3,0.7846876145208856
20,FG,LP,1,3,0.7730730523160566
20,FG,LP,1,3,0.7861725727810115
20,FG,LP,1,3,0.7759663236710341
20,FG,LP,1,3,0.7627832318087474
20,FG,LP,1,3,0.7882031612274345
20,FG,LP,1,3,0.7864893864386924
20,FG,LP,1,3,0.7833076885894242
20,FG,LP,1,3,0.7833182889725196
20,FG,LP,1,3,0.7730730523160566
20,FG,LP,1,3,0.7861725727810115
20,FG,LP,1,3,0.7759663236710341
20,FG,LP,1,3,0.7627832318087474
20,FG,LP,1,3,0.7882031612274345
20,FG,LP,1,3,0.7864893864386924
20,FG,LP,1,3,0.7833076885894242
20,FG,LP,1,3,0.7833182889725196
20,FG,LP,1,3,0.7861725727810115
20,FG,LP,1,3,0.7759663236710341
20,FG,LP,1,3,0.7627832318087474
20,FG,LP,1,3,0.7882031612274345
20,FG,LP,1,3,0.7864893864386924
20,FG,LP,1,3,0.7833076885894242
20,FG,LP,1,3,0.7833182889725196
20,FG,LP,1,3,0.7759663236710341
20,FG,LP,1,3,0.7627832318087474
20,FG,LP,1,3,0.7882031612274345
20,FG,LP,1,3,0.7864893864386924
20,FG,LP,1,3,0.7833076885894242
20,FG,LP,1,3,0.7833182889725196
20,FG,LP,1,3,0.7627832318087474
20,FG,LP,1,3,0.7882031612274345
20,FG,LP,1,3,0.7864893864386924
20,FG,LP,1,3,0.7833076885894242
20,FG,LP,1,3,0.7833182889725196
20,FG,LP,1,3,0.7882031612274345
20,FG,LP,1,3,0.7864893864386924
20,FG,LP,1,3,0.7833076885894242
20,FG,LP,1,3,0.7833182889725196
20,FG,LP,1,3,0.7864893864386924
20,FG,LP,1,3,0.7833076885894242
20,FG,LP,1,3,0.7833182889725196
20,FG,LP,1,3,0.7833076885894242
20,FG,LP,1,3,0.7833182889725196
20,FG,LP,1,3,0.7833182889725196
20,FG,ML,1,4,0.8216458454651971
20,FG,ML,1,4,0.7995327646011506
20,FG,ML,1,4,0.7972072374716028
20,FG,ML,1,4,0.8056827498209903
20,FG,ML,1,4,0.8209633566194293
20,FG,ML,1,4,0.814985389757625
20,FG,ML,1,4,0.8154764615940959
20,FG,ML,1,4,0.8046407460429587
20,FG,ML,1,4,0.8041985340322485
20,FG,ML,1,4,0.7995327646011506
20,FG,ML,1,4,0.7972072374716028
20,FG,ML,1,4,0.8056827498209903
20,FG,ML,1,4,0.8209633566194293
20,FG,ML,1,4,0.814985389757625
20,FG,ML,1,4,0.8154764615940959
20,FG,ML,1,4,0.8046407460429587
20,FG,ML,1,4,0.8041985340322485
20,FG,ML,1,4,0.7972072374716028
20,FG,ML,1,4,0.8056827498209903
20,FG,ML,1,4,0.8209633566194293
20,FG,ML,1,4,0.814985389757625
20,FG,ML,1,4,0.8154764615940959
20,FG,ML,1,4,0.8046407460429587
20,FG,ML,1,4,0.8041985340322485
20,FG,ML,1,4,0.8056827498209903
20,FG,ML,1,4,0.8209633566194293
20,FG,ML,1,4,0.814985389757625
20,FG,ML,1,4,0.8154764615940959
20,FG,ML,1,4,0.8046407460429587
20,FG,ML,1,4,0.8041985340322485
20,FG,ML,1,4,0.8209633566194293
20,FG,ML,1,4,0.814985389757625
20,FG,ML,1,4,0.8154764615940959
20,FG,ML,1,4,0.8046407460429587
20,FG,ML,1,4,0.8041985340322485
20,FG,ML,1,4,0.814985389757625
20,FG,ML,1,4,0.8154764615940959
20,FG,ML,1,4,0.8046407460429587
20,FG,ML,1,4,0.8041985340322485
20,FG,ML,1,4,0.8154764615940959
20,FG,ML,1,4,0.8046407460429587
20,FG,ML,1,4,0.8041985340322485
20,FG,ML,1,4,0.8046407460429587
20,FG,ML,1,4,0.8041985340322485
20,FG,ML,1,4,0.8041985340322485
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,FG,WT,1,5,0.7944915632684524
20,IM,LP,2,3,0.9275661808447166
20,IM,LP,2,3,0.9173647928907837
20,IM,LP,2,3,0.9448933747335435
20,IM,LP,2,3,0.9395551829007058
20,IM,LP,2,3,0.9258757570119779
20,IM,LP,2,3,0.9329675972648391
20,IM,LP,2,3,0.9428426562648862
20,IM,LP,2,3,0.9377494287675303
20,IM,LP,2,3,0.9390232326246165
20,IM,LP,2,3,0.9173647928907837
20,IM,LP,2,3,0.9448933747335435
20,IM,LP,2,3,0.9395551829007058
20,IM,LP,2,3,0.9258757570119779
20,IM,LP,2,3,0.9329675972648391
20,IM,LP,2,3,0.9428426562648862
20,IM,LP,2,3,0.9377494287675303
20,IM,LP,2,3,0.9390232326246165
20,IM,LP,2,3,0.9448933747335435
20,IM,LP,2,3,0.9395551829007058
20,IM,LP,2,3,0.9258757570119779
20,IM,LP,2,3,0.9329675972648391
20,IM,LP,2,3,0.9428426562648862
20,IM,LP,2,3,0.9377494287675303
20,IM,LP,2,3,0.9390232326246165
20,IM,LP,2,3,0.9395551829007058
20,IM,LP,2,3,0.9258757570119779
20,IM,LP,2,3,0.9329675972648391
20,IM,LP,2,3,0.9428426562648862
20,IM,LP,2,3,0.9377494287675303
20,IM,LP,2,3,0.9390232326246165
20,IM,LP,2,3,0.9258757570119779
20,IM,LP,2,3,0.9329675972648391
20,IM,LP,2,3,0.9428426562648862
20,IM,LP,2,3,0.9377494287675303
20,IM,LP,2,3,0.9390232326246165
20,IM,LP,2,3,0.9329675972648391
20,IM,LP,2,3,0.9428426562648862
20,IM,LP,2,3,0.9377494287675303
20,IM,LP,2,3,0.9390232326246165
20,IM,LP,2,3,0.9428426562648862
20,IM,LP,2,3,0.9377494287675303
20,IM,LP,2,3,0.9390232326246165
20,IM,LP,2,3,0.9377494287675303
20,IM,LP,2,3,0.9390232326246165
20,IM,LP,2,3,0.9390232326246165
20,IM,ML,2,4,0.8844185608923409
20,IM,ML,2,4,0.8667965904237521
20,IM,ML,2,4,0.8854644278439537
20,IM,ML,2,4,0.8700075164792355
20,IM,ML,2,4,0.8772879056687193
20,IM,ML,2,4,0.8853103881267481
20,IM,ML,2,4,0.8861091297837201
20,IM,ML,2,4,0.8974818680881052
20,IM,ML,2,4,0.8610996561120583
20,IM,ML,2,4,0.8667965904237521
20,IM,ML,2,4,0.8854644278439537
20,IM,ML,2,4,0.8700075164792355
20,IM,ML,2,4,0.8772879056687193
20,IM,ML,2,4,0.8853103881267481
20,IM,ML,2,4,0.8861091297837201
20,IM,ML,2,4,0.8974818680881052
20,IM,ML,2,4,0.8610996561120583
20,IM,ML,2,4,0.8854644278439537
20,IM,ML,2,4,0.8700075164792355
20,IM,ML,2,4,0.8772879056687193
20,IM,ML,2,4,0.8853103881267481
20,IM,ML,2,4,0.8861091297837201
20,IM,ML,2,4,0.8974818680881052
20,IM,ML,2,4,0.8610996561120583
20,IM,ML,2,4,0.8700075164792355
20,IM,ML,2,4,0.8772879056687193
20,IM,ML,2,4,0.8853103881267481
20,IM,ML,2,4,0.8861091297837201
20,IM,ML,2,4,0.8974818680881052
20,IM,ML,2,4,0.8610996561120583
20,IM,ML,2,4,0.8772879056687193
20,IM,ML,2,4,0.8853103881267481
20,IM,ML,2,4,0.8861091297837201
20,IM,ML,2,4,0.8974818680881052
20,IM,ML,2,4,0.8610996561120583
20,IM,ML,2,4,0.8853103881267481
20,IM,ML,2,4,0.8861091297837201
20,IM,ML,2,4,0.8974818680881052
20,IM,ML,2,4,0.8610996561120583
20,IM,ML,2,4,0.8861091297837201
20,IM,ML,2,4,0.8974818680881052
20,IM,ML,2,4,0.8610996561120583
20,IM,ML,2,4,0.8974818680881052
20,IM,ML,2,4,0.8610996561120583
20,IM,ML,2,4,0.8610996561120583
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,IM,WT,2,5,0.9528834090059592
20,LP,ML,3,4,0.8636923810088759
20,LP,ML,3,4,0.8549828948568068
20,LP,ML,3,4,0.8742931107025187
20,LP,ML,3,4,0.8593871153526417
20,LP,ML,3,4,0.8613246328388571
20,LP,ML,3,4,0.8721296305546659
20,LP,ML,3,4,0.8702491962202398
20,LP,ML,3,4,0.8842580055126298
20,LP,ML,3,4,0.8487531552452746
20,LP,ML,3,4,0.8509182003595369
20,LP,ML,3,4,0.8705394790790015
20,LP,ML,3,4,0.8607166566228709
20,LP,ML,3,4,0.8542785051418322
20,LP,ML,3,4,0.8648084350818165
20,LP,ML,3,4,0.8608248832848395
20,LP,ML,3,4,0.8800868875654606
20,LP,ML,3,4,0.8452826054228461
20,LP,ML,3,4,0.8596747345793462
20,LP,ML,3,4,0.8465091199662955
20,LP,ML,3,4,0.8587533366542448
20,LP,ML,3,4,0.8568453155466148
20,LP,ML,3,4,0.858070143034521
20,LP,ML,3,4,0.8722098191333726
20,LP,ML,3,4,0.8411886843562287
20,LP,ML,3,4,0.8497056875381573
20,LP,ML,3,4,0.856337490599952
20,LP,ML,3,4,0.8667131861657013
20,LP,ML,3,4,0.8610167048270945
20,LP,ML,3,4,0.8752543399486443
20,LP,ML,3,4,0.8432096225118041
20,LP,ML,3,4,0.8509089381250927
20,LP,ML,3,4,0.8580231522934777
20,LP,ML,3,4,0.8576140795462815
20,LP,ML,3,4,0.8721170744874207
20,LP,ML,3,4,0.8424748021839221
20,LP,ML,3,4,0.85190938987416
20,LP,ML,3,4,0.8481589249493401
20,LP,ML,3,4,0.8583872454013994
20,LP,ML,3,4,0.8337353236837524
20,LP,ML,3,4,0.8575117665985256
20,LP,ML,3,4,0.8752842468691067
20,LP,ML,3,4,0.8377765593399898
20,LP,ML,3,4,0.8759874908780374
20,LP,ML,3,4,0.8382501642290777
20,LP,ML,3,4,0.8365271261429224
20,LP,WT,3,5,0.9338049517327525
20,LP,WT,3,5,0.9338049517327525
20,LP,WT,3,5,0.9338049517327525
20,LP,WT,3,5,0.9338049517327525
20,LP,WT,3,5,0.9338049517327525
20,LP,WT,3,5,0.9338049517327525
20,LP,WT,3,5,0.9338049517327525
20,LP,WT,3,5,0.9338049517327525
20,LP,WT,3,5,0.9338049517327525
20,LP,WT,3,5,0.9183150276727213
20,LP,WT,3,5,0.9183150276727213
20,LP,WT,3,5,0.9183150276727213
20,LP,WT,3,5,0.9183150276727213
20,LP,WT,3,5,0.9183150276727213
20,LP,WT,3,5,0.9183150276727213
20,LP,WT,3,5,0.9183150276727213
20,LP,WT,3,5,0.9183150276727213
20,LP,WT,3,5,0.9123020317621866
20,LP,WT,3,5,0.9123020317621866
20,LP,WT,3,5,0.9123020317621866
20,LP,WT,3,5,0.9123020317621866
20,LP,WT,3,5,0.9123020317621866
20,LP,WT,3,5,0.9123020317621866
20,LP,WT,3,5,0.9123020317621866
20,LP,WT,3,5,0.9344957454987486
20,LP,WT,3,5,0.9344957454987486
20,LP,WT,3,5,0.9344957454987486
20,LP,WT,3,5,0.9344957454987486
20,LP,WT,3,5,0.9344957454987486
20,LP,WT,3,5,0.9344957454987486
20,LP,WT,3,5,0.9240501544168488
20,LP,WT,3,5,0.9240501544168488
20,LP,WT,3,5,0.9240501544168488
20,LP,WT,3,5,0.9240501544168488
20,LP,WT,3,5,0.9240501544168488
20,LP,WT,3,5,0.9198888220532141
20,LP,WT,3,5,0.9198888220532141
20,LP,WT,3,5,0.9198888220532141
20,LP,WT,3,5,0.9198888220532141
20,LP,WT,3,5,0.9317866289960709
20,LP,WT,3,5,0.9317866289960709
20,LP,WT,3,5,0.9317866289960709
20,LP,WT,3,5,0.9265094824357649
20,LP,WT,3,5,0.9265094824357649
20,LP,WT,3,5,0.923645793285496
20,ML,WT,4,5,0.9011102707735353
20,ML,WT,4,5,0.9011102707735353
20,ML,WT,4,5,0.9011102707735353
20,ML,WT,4,5,0.9011102707735353
20,ML,WT,4,5,0.9011102707735353
20,ML,WT,4,5,0.9011102707735353
20,ML,WT,4,5,0.9011102707735353
20,ML,WT,4,5,0.9011102707735353
20,ML,WT,4,5,0.9011102707735353
20,ML,WT,4,5,0.8849183578658557
20,ML,WT,4,5,0.8849183578658557
20,ML,WT,4,5,0.8849183578658557
20,ML,WT,4,5,0.8849183578658557
20,ML,WT,4,5,0.8849183578658557
20,ML,WT,4,5,0.8849183578658557
20,ML,WT,4,5,0.8849183578658557
20,ML,WT,4,5,0.8849183578658557
20,ML,WT,4,5,0.864544929463093
20,ML,WT,4,5,0.864544929463093
20,ML,WT,4,5,0.864544929463093
20,ML,WT,4,5,0.864544929463093
20,ML,WT,4,5,0.864544929463093
20,ML,WT,4,5,0.864544929463093
20,ML,WT,4,5,0.864544929463093
20,ML,WT,4,5,0.8844885235366443
20,ML,WT,4,5,0.8844885235366443
20,ML,WT,4,5,0.8844885235366443
20,ML,WT,4,5,0.8844885235366443
20,ML,WT,4,5,0.8844885235366443
